time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
7380,2.148438,2.145855,2.138370,2.125938,2.108702,2.086611,2.059591,2.027717,1.991138,1.949892,1.903984,1.853650,1.799056,1.740091,1.677098,1.610154,1.539410,1.464924,1.386832,1.305145,1.219801
7440,2.141094,2.138517,2.131052,2.118653,2.101465,2.079439,2.052501,2.020729,1.984274,1.943174,1.897437,1.847297,1.792922,1.734199,1.671468,1.604804,1.534354,1.460170,1.382379,1.300981,1.215886
7500,2.133762,2.131192,2.123747,2.111383,2.094245,2.072285,2.045432,2.013765,1.977435,1.936484,1.890919,1.840974,1.786817,1.728335,1.665864,1.599477,1.529315,1.455426,1.377927,1.296817,1.212032
7560,2.126443,2.123881,2.116457,2.104129,2.087042,2.065150,2.038384,2.006823,1.970622,1.929820,1.884428,1.834679,1.780739,1.722496,1.660282,1.594168,1.524291,1.450691,1.373485,1.292669,1.208170
7620,2.119140,2.116585,2.109183,2.096893,2.079859,2.058036,2.031358,1.999906,1.963833,1.923182,1.877964,1.828411,1.774688,1.716682,1.654725,1.588881,1.519286,1.445975,1.369059,1.288525,1.204273
7680,2.111853,2.109306,2.101927,2.089674,2.072694,2.050943,2.024355,1.993013,1.957071,1.916572,1.871528,1.822171,1.768664,1.710896,1.649193,1.583618,1.514301,1.441275,1.364643,1.284382,1.200388
7740,2.104584,2.102045,2.094689,2.082475,2.065551,2.043872,2.017376,1.986145,1.950335,1.909989,1.865119,1.815958,1.762668,1.705135,1.643683,1.578373,1.509330,1.436582,1.360227,1.280245,1.196561
7800,2.097333,2.094802,2.087470,2.075296,2.058428,2.036824,2.010420,1.979302,1.943624,1.903432,1.858737,1.809772,1.756696,1.699396,1.638193,1.573145,1.504373,1.431901,1.355826,1.276123,1.192687
7860,2.090102,2.087579,2.080271,2.068138,2.051327,2.029798,2.003488,1.972484,1.936940,1.896901,1.852382,1.803611,1.750748,1.693680,1.632723,1.567932,1.499427,1.427227,1.351427,1.272005,1.188904
7920,2.082891,2.080377,2.073093,2.061002,2.044249,2.022795,1.996580,1.965690,1.930280,1.890395,1.846050,1.797472,1.744821,1.687982,1.627268,1.562732,1.494491,1.422563,1.347043,1.267914,1.185102
7980,2.075701,2.073195,2.065936,2.053887,2.037193,2.015816,1.989696,1.958920,1.923644,1.883914,1.839743,1.791358,1.738918,1.682306,1.621834,1.557553,1.489577,1.417922,1.342681,1.263829,1.181257
8040,2.068531,2.066034,2.058801,2.046794,2.030159,2.008859,1.982836,1.952175,1.917034,1.877458,1.833461,1.785269,1.733038,1.676653,1.616422,1.552394,1.484681,1.413296,1.338328,1.259743,1.177440
8100,2.061383,2.058895,2.051687,2.039723,2.023148,2.001926,1.976000,1.945456,1.910449,1.871028,1.827204,1.779205,1.727184,1.671025,1.611034,1.547258,1.479806,1.408690,1.333992,1.255670,1.173586
8160,2.054258,2.051778,2.044596,2.032675,2.016161,1.995018,1.969189,1.938761,1.903891,1.864624,1.820974,1.773167,1.721354,1.665420,1.605667,1.542140,1.474946,1.404092,1.329655,1.251593,1.169816
8220,2.047155,2.044684,2.037529,2.025651,2.009198,1.988134,1.962403,1.932093,1.897358,1.858245,1.814769,1.767152,1.715546,1.659834,1.600317,1.537036,1.470096,1.399502,1.325329,1.247539,1.166021
8280,2.040075,2.037614,2.030484,2.018651,2.002260,1.981275,1.955642,1.925449,1.890850,1.851892,1.808588,1.761161,1.709761,1.654270,1.594985,1.531949,1.465262,1.394926,1.321017,1.243494,1.162259
8340,2.033019,2.030567,2.023464,2.011675,1.995346,1.974441,1.948907,1.918831,1.884367,1.845563,1.802432,1.755193,1.703998,1.648727,1.589675,1.526883,1.460449,1.390373,1.316728,1.239461,1.158416
8400,2.025987,2.023544,2.016468,2.004723,1.988456,1.967632,1.942197,1.912238,1.877910,1.839260,1.796301,1.749252,1.698261,1.643209,1.584390,1.521840,1.455657,1.385837,1.312445,1.235419,1.154618
8460,2.018979,2.016546,2.009497,1.997797,1.981592,1.960849,1.935513,1.905672,1.871480,1.832984,1.790197,1.743336,1.692548,1.637714,1.579125,1.516815,1.450878,1.381309,1.308166,1.231387,1.150832
8520,2.011997,2.009573,2.002551,1.990896,1.974754,1.954092,1.928855,1.899132,1.865076,1.826733,1.784117,1.737443,1.686857,1.632239,1.573877,1.511803,1.446110,1.376786,1.303891,1.227365,1.147097
8580,2.005040,2.002625,1.995630,1.984021,1.967942,1.947360,1.922223,1.892618,1.858697,1.820507,1.778061,1.731572,1.681187,1.626782,1.568645,1.506805,1.441353,1.372275,1.299632,1.223363,1.143334
8640,1.998109,1.995703,1.988736,1.977172,1.961156,1.940655,1.915617,1.886129,1.852344,1.814306,1.772029,1.725725,1.675539,1.621347,1.563433,1.501827,1.436615,1.367785,1.295391,1.219368,1.139568
8700,1.991203,1.988807,1.981867,1.970348,1.954395,1.933975,1.909037,1.879666,1.846016,1.808130,1.766022,1.719902,1.669914,1.615934,1.558244,1.496870,1.431899,1.363313,1.291165,1.215375,1.135768
8760,1.984324,1.981937,1.975024,1.963551,1.947661,1.927322,1.902483,1.873230,1.839714,1.801981,1.760041,1.714105,1.664314,1.610546,1.553077,1.491935,1.427202,1.358857,1.286945,1.211380,1.131984
8820,1.977471,1.975094,1.968208,1.956781,1.940954,1.920697,1.895957,1.866821,1.833440,1.795857,1.754085,1.708332,1.658739,1.605179,1.547931,1.487018,1.422518,1.354409,1.282728,1.207387,1.128210
8880,1.970646,1.968278,1.961420,1.950038,1.934275,1.914098,1.889457,1.860439,1.827192,1.789760,1.748155,1.702584,1.653185,1.599834,1.542803,1.482115,1.417847,1.349969,1.278520,1.203407,1.124464
8940,1.963847,1.961489,1.954658,1.943322,1.927622,1.907527,1.882985,1.854084,1.820970,1.783689,1.742250,1.696860,1.647655,1.594510,1.537696,1.477233,1.413194,1.345549,1.274330,1.199436,1.120661
9000,1.957077,1.954728,1.947925,1.936634,1.920998,1.900983,1.876541,1.847756,1.814776,1.777644,1.736371,1.691161,1.642149,1.589208,1.532609,1.472367,1.408553,1.341133,1.270136,1.195463,1.116965
9060,1.950335,1.947995,1.941219,1.929974,1.914401,1.894467,1.870123,1.841454,1.808607,1.771624,1.730515,1.685483,1.636661,1.583922,1.527532,1.467507,1.403913,1.336716,1.265947,1.191522,1.113320
9120,1.943620,1.941290,1.934542,1.923342,1.907831,1.887978,1.863732,1.835179,1.802463,1.765628,1.724681,1.679825,1.631192,1.578653,1.522472,1.462663,1.399292,1.332323,1.261790,1.187605,1.109583
9180,1.936933,1.934613,1.927891,1.916737,1.901289,1.881516,1.857368,1.828929,1.796344,1.759656,1.718871,1.674190,1.625745,1.573405,1.517433,1.457839,1.394690,1.327949,1.257644,1.183675,1.105857
9240,1.930274,1.927963,1.921269,1.910160,1.894774,1.875081,1.851030,1.822705,1.790251,1.753709,1.713085,1.668579,1.620321,1.568179,1.512413,1.453035,1.390107,1.323591,1.253509,1.179754,1.102116
9300,1.923643,1.921341,1.914674,1.903610,1.888286,1.868673,1.844719,1.816509,1.784184,1.747787,1.707324,1.662992,1.614919,1.562973,1.507414,1.448249,1.385539,1.319242,1.249377,1.175836,1.098442
9360,1.917040,1.914747,1.908107,1.897088,1.881826,1.862292,1.838435,1.810338,1.778143,1.741891,1.701587,1.657427,1.609537,1.557787,1.502431,1.443477,1.380983,1.314904,1.245257,1.171933,1.094727
9420,1.910464,1.908181,1.901568,1.890594,1.875394,1.855939,1.832178,1.804194,1.772128,1.736019,1.695873,1.651884,1.604178,1.552621,1.497467,1.438721,1.376440,1.310577,1.241146,1.168034,1.091057
9480,1.903917,1.901643,1.895057,1.884127,1.868989,1.849613,1.825948,1.798076,1.766137,1.730171,1.690182,1.646363,1.598837,1.547472,1.492517,1.433978,1.371908,1.306258,1.237042,1.164152,1.087412
9540,1.897398,1.895134,1.888574,1.877689,1.862612,1.843314,1.819744,1.791983,1.760172,1.724347,1.684514,1.640862,1.593516,1.542340,1.487583,1.429248,1.367387,1.301950,1.232951,1.160285,1.083773
9600,1.890907,1.888652,1.882119,1.871277,1.856262,1.837041,1.813566,1.785916,1.754230,1.718546,1.678867,1.635383,1.588215,1.537227,1.482667,1.424536,1.362886,1.297664,1.228885,1.156431,1.080079
9660,1.884444,1.882197,1.875691,1.864893,1.849938,1.830795,1.807414,1.779874,1.748314,1.712770,1.673244,1.629926,1.582935,1.532135,1.477771,1.419844,1.358401,1.293391,1.224821,1.152573,1.076460
9720,1.878008,1.875771,1.869291,1.858537,1.843642,1.824576,1.801288,1.773858,1.742422,1.707017,1.667644,1.624491,1.577676,1.527062,1.472893,1.415166,1.353930,1.289130,1.220771,1.148730,1.072773
9780,1.871600,1.869372,1.862918,1.852207,1.837373,1.818383,1.795188,1.767867,1.736555,1.701289,1.662068,1.619079,1.572439,1.522011,1.468036,1.410511,1.349482,1.284892,1.216739,1.144886,1.069079
9840,1.865220,1.863001,1.856574,1.845906,1.831131,1.812218,1.789116,1.761903,1.730715,1.695586,1.656517,1.613691,1.567226,1.516983,1.463201,1.405875,1.345049,1.280661,1.212706,1.141041,1.065443
9900,1.858868,1.856658,1.850257,1.839632,1.824917,1.806080,1.783070,1.755966,1.724900,1.689908,1.650989,1.608326,1.562034,1.511973,1.458381,1.401252,1.340626,1.276438,1.208680,1.137209,1.061792
9960,1.852545,1.850344,1.843968,1.833387,1.818731,1.799969,1.777051,1.750054,1.719111,1.684254,1.645484,1.602982,1.556861,1.506981,1.453577,1.396642,1.336212,1.272220,1.204659,1.133390,1.058215
10020,1.846250,1.844058,1.837708,1.827169,1.812572,1.793885,1.771059,1.744168,1.713345,1.678624,1.640001,1.597658,1.551706,1.502004,1.448786,1.392041,1.331805,1.268010,1.200649,1.129591,1.054632
10080,1.839983,1.837800,1.831475,1.820979,1.806440,1.787828,1.765091,1.738306,1.707603,1.673015,1.634539,1.592353,1.546569,1.497045,1.444011,1.387456,1.327415,1.263820,1.196663,1.125809,1.051025
10140,1.833744,1.831569,1.825270,1.814816,1.800335,1.781796,1.759150,1.732469,1.701886,1.667430,1.629099,1.587070,1.541452,1.492104,1.439253,1.382887,1.323040,1.259642,1.192683,1.122028,1.047468
10200,1.827532,1.825366,1.819092,1.808679,1.794256,1.775791,1.753234,1.726657,1.696192,1.661867,1.623680,1.581807,1.536355,1.487180,1.434512,1.378334,1.318680,1.255480,1.188721,1.118265,1.043862
10260,1.821347,1.819190,1.812941,1.802570,1.788204,1.769812,1.747343,1.720870,1.690521,1.656328,1.618284,1.576565,1.531277,1.482277,1.429790,1.373800,1.314339,1.251334,1.184770,1.114496,1.040255
10320,1.815190,1.813041,1.806818,1.796487,1.782178,1.763858,1.741477,1.715107,1.684876,1.650812,1.612911,1.571345,1.526221,1.477394,1.425087,1.369284,1.310015,1.247203,1.180830,1.110737,1.036663
10380,1.809060,1.806920,1.800721,1.790432,1.776179,1.757931,1.735638,1.709370,1.679254,1.645320,1.607560,1.566147,1.521186,1.472530,1.420401,1.364782,1.305701,1.243077,1.176889,1.106981,1.033122
10440,1.802957,1.800826,1.794651,1.784403,1.770207,1.752031,1.729824,1.703657,1.673657,1.639850,1.602231,1.560969,1.516169,1.467682,1.415731,1.360295,1.301399,1.238965,1.172966,1.103245,1.029532
10500,1.796882,1.794759,1.788609,1.778401,1.764261,1.746156,1.724035,1.697970,1.668084,1.634405,1.596925,1.555814,1.511173,1.462857,1.411082,1.355829,1.297121,1.234874,1.169061,1.099506,1.025912
10560,1.790834,1.788720,1.782594,1.772426,1.758342,1.740307,1.718273,1.692308,1.662536,1.628983,1.591643,1.550681,1.506200,1.458052,1.406453,1.351381,1.292856,1.230793,1.165156,1.095769,1.022366
10620,1.784814,1.782708,1.776606,1.766479,1.752449,1.734485,1.712536,1.686671,1.657012,1.623585,1.586382,1.545569,1.501246,1.453264,1.401838,1.346942,1.288596,1.226710,1.161249,1.092049,1.018883
10680,1.778822,1.776723,1.770646,1.760558,1.746584,1.728690,1.706825,1.681058,1.651511,1.618209,1.581142,1.540475,1.496308,1.448489,1.397232,1.342509,1.284340,1.222633,1.157357,1.088362,1.015432
10740,1.772856,1.770766,1.764713,1.754664,1.740744,1.722919,1.701138,1.675469,1.646033,1.612853,1.575921,1.535399,1.491385,1.443728,1.392639,1.338089,1.280097,1.218573,1.153488,1.084693,1.011951
10800,1.766917,1.764835,1.758805,1.748796,1.734929,1.717173,1.695475,1.669902,1.640576,1.607518,1.570719,1.530341,1.486479,1.438983,1.388060,1.333684,1.275869,1.214528,1.149633,1.081029,1.008472
10860,1.761004,1.758930,1.752924,1.742953,1.729139,1.711451,1.689835,1.664359,1.635141,1.602204,1.565537,1.525301,1.481590,1.434253,1.383497,1.329292,1.271655,1.210497,1.145789,1.077375,1.005009
10920,1.755117,1.753051,1.747068,1.737135,1.723374,1.705753,1.684219,1.658837,1.629727,1.596910,1.560375,1.520280,1.476719,1.429540,1.378950,1.324918,1.267459,1.206485,1.141964,1.073732,1.001516
10980,1.749255,1.747197,1.741237,1.731342,1.717634,1.700079,1.678626,1.653339,1.624336,1.591638,1.555233,1.515279,1.471868,1.424848,1.374424,1.320565,1.263285,1.202493,1.138155,1.070093,0.998014
11040,1.743418,1.741368,1.735431,1.725574,1.711918,1.694430,1.673057,1.647864,1.618967,1.586388,1.550113,1.510299,1.467038,1.420176,1.369917,1.316229,1.259126,1.198512,1.134349,1.066457,0.994570
11100,1.737607,1.735565,1.729650,1.719831,1.706227,1.688804,1.667512,1.642412,1.613622,1.581161,1.545015,1.505340,1.462226,1.415521,1.365425,1.311907,1.254977,1.194539,1.130551,1.062836,0.991118
11160,1.731822,1.729787,1.723895,1.714113,1.700560,1.683204,1.661991,1.636984,1.608299,1.575954,1.539937,1.500400,1.457434,1.410884,1.360951,1.307602,1.250844,1.190582,1.126770,1.059226,0.987658
11220,1.726062,1.724035,1.718165,1.708420,1.694919,1.677627,1.656493,1.631579,1.602998,1.570770,1.534880,1.495481,1.452662,1.406268,1.356497,1.303317,1.246732,1.186645,1.123005,1.055615,0.984144
11280,1.720327,1.718309,1.712461,1.702753,1.689303,1.672076,1.651020,1.626198,1.597721,1.565609,1.529846,1.490584,1.447911,1.401671,1.352062,1.299047,1.242633,1.182714,1.119237,1.052005,0.980735
11340,1.714619,1.712608,1.706782,1.697111,1.683711,1.666549,1.645572,1.620840,1.592467,1.560470,1.524833,1.485707,1.443178,1.397091,1.347642,1.294791,1.238544,1.178793,1.115483,1.048420,0.977299
11400,1.708936,1.706933,1.701129,1.691495,1.678145,1.661047,1.640147,1.615506,1.587235,1.555353,1.519841,1.480849,1.438464,1.392529,1.343236,1.290548,1.234465,1.174879,1.111735,1.044841,0.973926
11460,1.703280,1.701284,1.695502,1.685904,1.672604,1.655569,1.634746,1.610195,1.582026,1.550257,1.514868,1.476010,1.433767,1.387982,1.338845,1.286318,1.230399,1.170980,1.108006,1.041282,0.970500
11520,1.697648,1.695660,1.689900,1.680337,1.667087,1.650115,1.629369,1.604907,1.576839,1.545182,1.509917,1.471192,1.429090,1.383454,1.334474,1.282107,1.226354,1.167103,1.104295,1.037724,0.967056
11580,1.692042,1.690061,1.684323,1.674796,1.661595,1.644686,1.624015,1.599641,1.571674,1.540129,1.504987,1.466394,1.424432,1.378944,1.330118,1.277911,1.222319,1.163230,1.100580,1.034163,0.963678
11640,1.686462,1.684488,1.678771,1.669280,1.656127,1.639280,1.618685,1.594399,1.566532,1.535098,1.500077,1.461614,1.419792,1.374451,1.325778,1.273728,1.218296,1.159369,1.096881,1.030623,0.960267
11700,1.680907,1.678941,1.673245,1.663788,1.650684,1.633899,1.613378,1.589180,1.561412,1.530088,1.495187,1.456855,1.415172,1.369976,1.321455,1.269563,1.214292,1.155526,1.093196,1.027085,0.956848
11760,1.675377,1.673418,1.667743,1.658322,1.645266,1.628542,1.608096,1.583984,1.556314,1.525099,1.490319,1.452116,1.410570,1.365520,1.317149,1.265412,1.210298,1.151689,1.089513,1.023554,0.953502
11820,1.669872,1.667921,1.662267,1.652880,1.639872,1.623209,1.602836,1.578811,1.551238,1.520132,1.485470,1.447395,1.405985,1.361077,1.312855,1.261269,1.206310,1.147856,1.085837,1.020048,0.950211
11880,1.664393,1.662448,1.656815,1.647462,1.634502,1.617899,1.597599,1.573659,1.546183,1.515184,1.480640,1.442691,1.401415,1.356649,1.308574,1.257140,1.202335,1.144040,1.082185,1.016565,0.946852
11940,1.658937,1.657000,1.651388,1.642069,1.629155,1.612612,1.592385,1.568530,1.541150,1.510257,1.475830,1.438006,1.396864,1.352239,1.304311,1.253029,1.198380,1.140245,1.078550,1.013081,0.943501
12000,1.653507,1.651576,1.645984,1.636700,1.623833,1.607349,1.587194,1.563422,1.536137,1.505351,1.471039,1.433341,1.392331,1.347845,1.300063,1.248931,1.194436,1.136456,1.074916,1.009601,0.940197
12060,1.648100,1.646177,1.640605,1.631354,1.618533,1.602108,1.582024,1.558336,1.531145,1.500464,1.466267,1.428691,1.387812,1.343465,1.295826,1.244842,1.190498,1.132671,1.071288,1.006144,0.936956
12120,1.642718,1.640801,1.635250,1.626032,1.613257,1.596890,1.576877,1.553271,1.526173,1.495595,1.461512,1.424058,1.383309,1.339098,1.291601,1.240765,1.186573,1.128902,1.067683,1.002708,0.933656
12180,1.637359,1.635449,1.629917,1.620732,1.608003,1.591694,1.571750,1.548226,1.521221,1.490746,1.456775,1.419443,1.378823,1.334749,1.287395,1.236707,1.182669,1.125158,1.064099,0.999274,0.930320
12240,1.632023,1.630120,1.624608,1.615456,1.602771,1.586519,1.566646,1.543203,1.516290,1.485917,1.452059,1.414848,1.374358,1.330420,1.283210,1.232671,1.178787,1.121433,1.060528,0.995838,0.926986
12300,1.626711,1.624815,1.619322,1.610202,1.597563,1.581368,1.561564,1.538202,1.511381,1.481110,1.447364,1.410274,1.369912,1.326112,1.279044,1.228653,1.174921,1.117719,1.056960,0.992405,0.923692
12360,1.621422,1.619533,1.614060,1.604972,1.592377,1.576239,1.556504,1.533222,1.506493,1.476324,1.442689,1.405720,1.365486,1.321821,1.274895,1.224651,1.171068,1.114014,1.053400,0.988983,0.920392
12420,1.616157,1.614274,1.608821,1.599766,1.587215,1.571134,1.551467,1.528265,1.501627,1.471559,1.438035,1.401184,1.361077,1.317546,1.270760,1.220659,1.167222,1.110313,1.049841,0.985566,0.917147
12480,1.610916,1.609040,1.603606,1.594583,1.582076,1.566051,1.546452,1.523330,1.496781,1.466813,1.433399,1.396666,1.356685,1.313286,1.266638,1.216680,1.163387,1.106624,1.046298,0.982173,0.913887
12540,1.605698,1.603829,1.598414,1.589423,1.576960,1.560990,1.541459,1.518416,1.491956,1.462087,1.428781,1.392166,1.352310,1.309043,1.262531,1.212714,1.159565,1.102947,1.042767,0.978784,0.910645
12600,1.600504,1.598642,1.593246,1.584286,1.571866,1.555952,1.536487,1.513522,1.487151,1.457381,1.424182,1.387683,1.347950,1.304813,1.258437,1.208759,1.155751,1.099277,1.039243,0.975416,0.907471
12660,1.595333,1.593477,1.588100,1.579171,1.566795,1.550935,1.531537,1.508649,1.482365,1.452692,1.419600,1.383216,1.343605,1.300596,1.254354,1.204814,1.151948,1.095619,1.035735,0.972069,0.904286
12720,1.590185,1.588336,1.582977,1.574079,1.561745,1.545939,1.526607,1.503795,1.477598,1.448022,1.415036,1.378766,1.339275,1.296395,1.250286,1.200885,1.148162,1.091981,1.032249,0.968731,0.901050
12780,1.585059,1.583216,1.577876,1.569008,1.556717,1.540965,1.521697,1.498962,1.472851,1.443371,1.410489,1.374332,1.334963,1.292210,1.246234,1.196970,1.144389,1.088353,1.028767,0.965392,0.897883
12840,1.579956,1.578119,1.572797,1.563960,1.551710,1.536011,1.516808,1.494148,1.468123,1.438737,1.405960,1.369915,1.330665,1.288038,1.242193,1.193065,1.140625,1.084732,1.025293,0.962075,0.894737
12900,1.574873,1.573043,1.567739,1.558932,1.546724,1.531078,1.511939,1.489353,1.463413,1.434121,1.401447,1.365513,1.326381,1.283879,1.238165,1.189173,1.136873,1.081125,1.021837,0.958779,0.891620
12960,1.569813,1.567989,1.562703,1.553926,1.541758,1.526165,1.507089,1.484577,1.458721,1.429523,1.396951,1.361128,1.322113,1.279736,1.234153,1.185298,1.133140,1.077539,1.018404,0.955495,0.888425
13020,1.564773,1.562955,1.557688,1.548940,1.536813,1.521272,1.502259,1.479821,1.454048,1.424943,1.392474,1.356761,1.317864,1.275612,1.230161,1.181443,1.129428,1.073975,1.014986,0.952207,0.885237
13080,1.559755,1.557943,1.552693,1.543975,1.531889,1.516399,1.497449,1.475085,1.449395,1.420383,1.388015,1.352412,1.313632,1.271505,1.226184,1.177602,1.125726,1.070414,1.011563,0.948923,0.882142
13140,1.554758,1.552953,1.547720,1.539031,1.526986,1.511547,1.492660,1.470368,1.444761,1.415840,1.383573,1.348079,1.309416,1.267411,1.222219,1.173770,1.122033,1.066861,1.008154,0.945664,0.879020
13200,1.549783,1.547983,1.542768,1.534108,1.522103,1.506715,1.487890,1.465670,1.440145,1.411316,1.379149,1.343763,1.305215,1.263333,1.218269,1.169955,1.118356,1.063327,1.004763,0.942410,0.875871
13260,1.544828,1.543034,1.537837,1.529206,1.517240,1.501903,1.483139,1.460991,1.435548,1.406810,1.374743,1.339464,1.301031,1.259272,1.214336,1.166156,1.114694,1.059804,1.001380,0.939164,0.872778
13320,1.539895,1.538107,1.532927,1.524324,1.512398,1.497111,1.478409,1.456332,1.430970,1.402321,1.370353,1.335182,1.296864,1.255225,1.210417,1.162368,1.111042,1.056290,0.998005,0.935932,0.869695
13380,1.534982,1.533200,1.528037,1.519463,1.507576,1.492339,1.473697,1.451691,1.426409,1.397851,1.365981,1.330915,1.292710,1.251191,1.206508,1.158590,1.107397,1.052782,0.994638,0.932716,0.866668
13440,1.530090,1.528314,1.523168,1.514622,1.502774,1.487587,1.469005,1.447069,1.421866,1.393396,1.361624,1.326663,1.288570,1.247171,1.202613,1.154825,1.103767,1.049292,0.991294,0.929523,0.863588
13500,1.525218,1.523448,1.518319,1.509801,1.497991,1.482853,1.464331,1.442465,1.417341,1.388959,1.357283,1.322428,1.284447,1.243166,1.198733,1.151074,1.100152,1.045816,0.987960,0.926331,0.860562
13560,1.520366,1.518601,1.513489,1.504999,1.493228,1.478139,1.459675,1.437878,1.412833,1.384539,1.352960,1.318208,1.280338,1.239176,1.194867,1.147339,1.096553,1.042357,0.984646,0.923158,0.857478
13620,1.515534,1.513775,1.508680,1.500217,1.488484,1.473443,1.455039,1.433311,1.408344,1.380137,1.348654,1.314006,1.276248,1.235204,1.191020,1.143623,1.092971,1.038914,0.981339,0.919976,0.854412
13680,1.510722,1.508969,1.503890,1.495455,1.483759,1.468767,1.450421,1.428762,1.403873,1.375753,1.344365,1.309821,1.272173,1.231247,1.187186,1.139918,1.089399,1.035477,0.978036,0.916807,0.851398
13740,1.505930,1.504182,1.499120,1.490712,1.479054,1.464110,1.445822,1.424231,1.399420,1.371386,1.340093,1.305652,1.268114,1.227305,1.183368,1.136228,1.085842,1.032056,0.974751,0.913655,0.848337
13800,1.501157,1.499416,1.494370,1.485989,1.474369,1.459472,1.441242,1.419719,1.394985,1.367037,1.335839,1.301501,1.264073,1.223381,1.179567,1.132556,1.082303,1.028651,0.971479,0.910502,0.845281
13860,1.496405,1.494669,1.489640,1.481286,1.469703,1.454854,1.436682,1.415226,1.390569,1.362707,1.331603,1.297367,1.260049,1.219474,1.175783,1.128899,1.078776,1.025255,0.968210,0.907354,0.842260
